variety,Location,Irrigation,Year,resp_var,fittedValue,envMean,sens,intercept_sig,sens_sig,both_sig
DG 3799 B3XF,Grady,dryland,2020,+b,7.8489161662107865,7.296451614075114,1.0612021863723082, a     , ab,a/ab
DP 1646 B2XF,Atkinson,dryland,2020,+b,NA,NA,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Atkinson,dryland,2020,+b,NA,NA,0.9776943388583108,   c   , ab,c/ab
NG 4936 B3XF,Atkinson,dryland,2020,+b,NA,NA,1.0557708551795932,     e , ab,e/ab
PHY 400 W3FE,Atkinson,dryland,2020,+b,NA,NA,0.9008253874909814,  bc   ,  b,bc/b
ST 4990 B3XF,Atkinson,dryland,2020,+b,NA,NA,0.9714310731999255,      f, ab,f/ab
DG 3615 B3XF,Atkinson,dryland,2020,+b,NA,NA,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Atkinson,dryland,2020,+b,NA,NA,1.0612021863723082, a     , ab,a/ab
DP 1646 B2XF,Tattnall,dryland,2020,+b,8.732950500549746,8.880329743866016,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Tattnall,dryland,2020,+b,8.826139391436604,8.880329743866016,0.9776943388583108,   c   , ab,c/ab
NG 4936 B3XF,Tattnall,dryland,2020,+b,8.53304827790692,8.880329743866016,1.0557708551795932,     e , ab,e/ab
PHY 400 W3FE,Tattnall,dryland,2020,+b,8.833355304484494,8.880329743866016,0.9008253874909814,  bc   ,  b,bc/b
ST 4990 B3XF,Tattnall,dryland,2020,+b,8.318815557915674,8.880329743866016,0.9714310731999255,      f, ab,f/ab
DG 3615 B3XF,Tattnall,dryland,2020,+b,9.376715189136636,8.880329743866016,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Tattnall,dryland,2020,+b,9.541283985632038,8.880329743866016,1.0612021863723082, a     , ab,a/ab
DP 1646 B2XF,Burke,dryland,2021,+b,7.659353817934401,7.872620111835378,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Burke,dryland,2021,+b,7.8163327460208025,7.872620111835378,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Burke,dryland,2021,+b,7.315477894708799,7.872620111835378,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Burke,dryland,2021,+b,7.661049657268102,7.872620111835378,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Burke,dryland,2021,+b,7.902942366111649,7.872620111835378,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Burke,dryland,2021,+b,8.349032234028957,7.872620111835378,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Burke,dryland,2021,+b,7.626869009126714,7.872620111835378,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Burke,dryland,2021,+b,7.442600698102348,7.872620111835378,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Burke,dryland,2021,+b,8.399814198653488,7.872620111835378,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Burke,dryland,2021,+b,8.445226682917275,7.872620111835378,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Burke,dryland,2021,+b,7.980121925316622,7.872620111835378,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Burke,irrigated,2021,+b,7.373767194277884,7.597124815750341,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Burke,irrigated,2021,+b,7.54771486085029,7.597124815750341,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Burke,irrigated,2021,+b,7.048580818495185,7.597124815750341,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Burke,irrigated,2021,+b,7.385749853347883,7.597124815750341,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Burke,irrigated,2021,+b,7.6554439395806115,7.597124815750341,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Burke,irrigated,2021,+b,8.083712991266324,7.597124815750341,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Burke,irrigated,2021,+b,7.360142400056852,7.597124815750341,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Burke,irrigated,2021,+b,7.152531580310201,7.597124815750341,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Burke,irrigated,2021,+b,8.139949521315668,7.597124815750341,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Burke,irrigated,2021,+b,8.153665327070081,7.597124815750341,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Burke,irrigated,2021,+b,7.667114486682776,7.597124815750341,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Cook,irrigated,2021,+b,7.568425751741345,7.784905028413178,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Cook,irrigated,2021,+b,7.730807364857294,7.784905028413178,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Cook,irrigated,2021,+b,7.2305004027592,7.784905028413178,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Cook,irrigated,2021,+b,7.573396816692837,7.784905028413178,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Cook,irrigated,2021,+b,7.824141219817913,7.784905028413178,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Cook,irrigated,2021,+b,8.264557109251307,7.784905028413178,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Cook,irrigated,2021,+b,7.54194579229523,7.784905028413178,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Cook,irrigated,2021,+b,7.350245448386982,7.784905028413178,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Cook,irrigated,2021,+b,8.317075755656138,7.784905028413178,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Cook,irrigated,2021,+b,8.352396318790358,7.784905028413178,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Cook,irrigated,2021,+b,7.880463332296354,7.784905028413178,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Cook,dryland,2021,+b,NA,NA,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Cook,dryland,2021,+b,NA,NA,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Cook,dryland,2021,+b,NA,NA,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Cook,dryland,2021,+b,NA,NA,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Cook,dryland,2021,+b,NA,NA,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Cook,dryland,2021,+b,NA,NA,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Cook,dryland,2021,+b,NA,NA,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Cook,dryland,2021,+b,NA,NA,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Cook,dryland,2021,+b,NA,NA,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Cook,dryland,2021,+b,NA,NA,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Cook,dryland,2021,+b,NA,NA,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Tattnall,dryland,2021,+b,7.81971619990335,8.027316019282965,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Tattnall,dryland,2021,+b,7.967166854964273,8.027316019282965,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Tattnall,dryland,2021,+b,7.46534573632606,8.027316019282965,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Tattnall,dryland,2021,+b,7.8156357921051764,8.027316019282965,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Tattnall,dryland,2021,+b,8.041917492831239,8.027316019282965,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Tattnall,dryland,2021,+b,8.49801409181648,8.027316019282965,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Tattnall,dryland,2021,+b,7.776641130164105,8.027316019282965,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Tattnall,dryland,2021,+b,7.605480086741805,8.027316019282965,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Tattnall,dryland,2021,+b,8.545733213045441,8.027316019282965,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Tattnall,dryland,2021,+b,8.608943991925369,8.027316019282965,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Tattnall,dryland,2021,+b,8.155881622289312,8.027316019282965,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Berrien,dryland,2021,+b,7.112470604961047,7.345061255075904,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Berrien,dryland,2021,+b,7.301943765811276,7.345061255075904,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Berrien,dryland,2021,+b,6.804384172236532,7.345061255075904,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Berrien,dryland,2021,+b,7.133865157619047,7.345061255075904,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Berrien,dryland,2021,+b,7.428996027259532,7.345061255075904,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Berrien,dryland,2021,+b,7.840959978795463,7.345061255075904,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Berrien,dryland,2021,+b,7.116101722178941,7.345061255075904,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Berrien,dryland,2021,+b,6.887133746984536,7.345061255075904,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Berrien,dryland,2021,+b,7.902187146443517,7.345061255075904,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Berrien,dryland,2021,+b,7.886902175196789,7.345061255075904,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Berrien,dryland,2021,+b,7.380729308348261,7.345061255075904,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Colquitt,irrigated,2021,+b,NA,NA,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Colquitt,irrigated,2021,+b,NA,NA,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Colquitt,irrigated,2021,+b,NA,NA,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Colquitt,irrigated,2021,+b,NA,NA,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Colquitt,irrigated,2021,+b,NA,NA,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Colquitt,irrigated,2021,+b,NA,NA,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Colquitt,irrigated,2021,+b,NA,NA,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Colquitt,irrigated,2021,+b,NA,NA,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Colquitt,irrigated,2021,+b,NA,NA,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Colquitt,irrigated,2021,+b,NA,NA,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Colquitt,irrigated,2021,+b,NA,NA,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Screven,irrigated,2021,+b,7.88753527384683,8.092738676748686,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Screven,irrigated,2021,+b,8.030956313951087,8.092738676748686,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Screven,irrigated,2021,+b,7.528726549878448,8.092738676748686,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Screven,irrigated,2021,+b,7.881012025486284,8.092738676748686,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Screven,irrigated,2021,+b,8.10069165345156,8.092738676748686,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Screven,irrigated,2021,+b,8.561020212737564,8.092738676748686,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Screven,irrigated,2021,+b,7.839981462395348,8.092738676748686,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Screven,irrigated,2021,+b,7.674363631413442,8.092738676748686,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Screven,irrigated,2021,+b,8.607444022683602,8.092738676748686,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Screven,irrigated,2021,+b,8.678181902644338,8.092738676748686,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Screven,irrigated,2021,+b,8.230212395747035,8.092738676748686,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Worth,irrigated,2021,+b,NA,NA,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Worth,irrigated,2021,+b,NA,NA,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Worth,irrigated,2021,+b,NA,NA,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Worth,irrigated,2021,+b,NA,NA,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Worth,irrigated,2021,+b,NA,NA,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Worth,irrigated,2021,+b,NA,NA,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Worth,irrigated,2021,+b,NA,NA,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Worth,irrigated,2021,+b,NA,NA,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Worth,irrigated,2021,+b,NA,NA,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Worth,irrigated,2021,+b,NA,NA,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Worth,irrigated,2021,+b,NA,NA,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Mitchell,irrigated,2021,+b,NA,NA,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Mitchell,irrigated,2021,+b,NA,NA,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Mitchell,irrigated,2021,+b,NA,NA,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Mitchell,irrigated,2021,+b,NA,NA,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Mitchell,irrigated,2021,+b,NA,NA,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Mitchell,irrigated,2021,+b,NA,NA,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Mitchell,irrigated,2021,+b,NA,NA,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Mitchell,irrigated,2021,+b,NA,NA,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Mitchell,irrigated,2021,+b,NA,NA,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Mitchell,irrigated,2021,+b,NA,NA,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Mitchell,irrigated,2021,+b,NA,NA,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Macon,dryland,2021,+b,6.955107186492556,7.193258341448997,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Macon,dryland,2021,+b,7.153930430554201,7.193258341448997,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Macon,dryland,2021,+b,6.657319033980149,7.193258341448997,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Macon,dryland,2021,+b,6.982169963726858,7.193258341448997,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Macon,dryland,2021,+b,7.29261989743302,7.193258341448997,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Macon,dryland,2021,+b,7.694764255438284,7.193258341448997,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Macon,dryland,2021,+b,6.969130514415989,7.193258341448997,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Macon,dryland,2021,+b,6.727300392804715,7.193258341448997,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Macon,dryland,2021,+b,7.758996987739607,7.193258341448997,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Macon,dryland,2021,+b,7.7262465707361105,7.193258341448997,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Macon,dryland,2021,+b,7.208256522617479,7.193258341448997,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Seminole,irrigated,2021,+b,6.576413751661448,6.82794620386186,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Seminole,irrigated,2021,+b,6.797737874019635,6.82794620386186,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Seminole,irrigated,2021,+b,6.303408303695821,6.82794620386186,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Seminole,irrigated,2021,+b,6.6171170525643666,6.82794620386186,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Seminole,irrigated,2021,+b,6.964432155100031,6.82794620386186,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Seminole,irrigated,2021,+b,7.342945763093862,6.82794620386186,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Seminole,irrigated,2021,+b,6.615445826890131,6.82794620386186,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Seminole,irrigated,2021,+b,6.342663083295242,6.82794620386186,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Seminole,irrigated,2021,+b,7.414411355568348,6.82794620386186,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Seminole,irrigated,2021,+b,7.339630524451728,6.82794620386186,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Seminole,irrigated,2021,+b,6.793202552139847,6.82794620386186,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Oconee,dryland,2021,+b,7.731997435349151,7.94269683543023,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Oconee,dryland,2021,+b,7.884660087936352,7.94269683543023,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Oconee,dryland,2021,+b,7.383367520789101,7.94269683543023,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Oconee,dryland,2021,+b,7.731076654241145,7.94269683543023,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Oconee,dryland,2021,+b,7.965897629132993,7.94269683543023,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Oconee,dryland,2021,+b,8.41652051242676,7.94269683543023,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Oconee,dryland,2021,+b,7.694715274107629,7.94269683543023,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Oconee,dryland,2021,+b,7.516384511037754,7.94269683543023,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Oconee,dryland,2021,+b,8.465915019337723,7.94269683543023,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Oconee,dryland,2021,+b,8.519390070949632,7.94269683543023,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Oconee,dryland,2021,+b,8.059740474424284,7.94269683543023,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Toombs,dryland,2021,+b,7.892043304969436,8.097087414630668,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Toombs,dryland,2021,+b,8.035196490787568,8.097087414630668,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Toombs,dryland,2021,+b,7.532939563466754,8.097087414630668,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Toombs,dryland,2021,+b,7.885357677492774,8.097087414630668,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Toombs,dryland,2021,+b,8.104598456211832,8.097087414630668,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Toombs,dryland,2021,+b,8.565208319969221,8.097087414630668,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Toombs,dryland,2021,+b,7.844191785132172,8.097087414630668,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Toombs,dryland,2021,+b,7.678942419432191,8.097087414630668,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Toombs,dryland,2021,+b,8.611546028716328,8.097087414630668,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Toombs,dryland,2021,+b,8.682784245882546,8.097087414630668,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Toombs,dryland,2021,+b,8.235153268876532,8.097087414630668,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Grady,dryland,2021,+b,NA,NA,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Grady,dryland,2021,+b,NA,NA,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Grady,dryland,2021,+b,NA,NA,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Grady,dryland,2021,+b,NA,NA,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Grady,dryland,2021,+b,NA,NA,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Grady,dryland,2021,+b,NA,NA,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Grady,dryland,2021,+b,NA,NA,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Grady,dryland,2021,+b,NA,NA,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Grady,dryland,2021,+b,NA,NA,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Grady,dryland,2021,+b,NA,NA,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Grady,dryland,2021,+b,NA,NA,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Sumter,irrigated,2021,+b,8.609531375388853,8.789222731988582,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Sumter,irrigated,2021,+b,8.710053476886952,8.789222731988582,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Sumter,irrigated,2021,+b,8.203473308224376,8.789222731988582,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Sumter,irrigated,2021,+b,8.577001853864038,8.789222731988582,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Sumter,irrigated,2021,+b,8.726396375911225,8.789222731988582,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Sumter,irrigated,2021,+b,9.231778025152112,8.789222731988582,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Sumter,irrigated,2021,+b,8.514297260034313,8.789222731988582,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Sumter,irrigated,2021,+b,8.407691997925275,8.789222731988582,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Sumter,irrigated,2021,+b,9.264412061186828,8.789222731988582,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Sumter,irrigated,2021,+b,9.415282820000892,8.789222731988582,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Sumter,irrigated,2021,+b,9.021531497299549,8.789222731988582,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Evans,irrigated,2021,+b,6.831141397598786,7.073672937628474,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Evans,irrigated,2021,+b,7.037330333463558,7.073672937628474,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Evans,irrigated,2021,+b,6.541465895683115,7.073672937628474,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Evans,irrigated,2021,+b,6.862669418013916,7.073672937628474,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Evans,irrigated,2021,+b,7.185187212729312,7.073672937628474,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Evans,irrigated,2021,+b,7.5795960139546565,7.073672937628474,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Evans,irrigated,2021,+b,6.853351371510214,7.073672937628474,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Evans,irrigated,2021,+b,6.601388868796953,7.073672937628474,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Evans,irrigated,2021,+b,7.646196432449759,7.073672937628474,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Evans,irrigated,2021,+b,7.599687304669064,7.073672937628474,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Evans,irrigated,2021,+b,7.072388065043878,7.073672937628474,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,JeffDavis,irrigated,2021,+b,6.955080262750773,7.1932323690693405,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,JeffDavis,irrigated,2021,+b,7.153905106543972,7.1932323690693405,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,JeffDavis,irrigated,2021,+b,6.6572938721995625,7.1932323690693405,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,JeffDavis,irrigated,2021,+b,6.982144009777269,7.1932323690693405,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,JeffDavis,irrigated,2021,+b,7.292596564464401,7.1932323690693405,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,JeffDavis,irrigated,2021,+b,7.694739242408294,7.1932323690693405,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,JeffDavis,irrigated,2021,+b,6.96910536870623,7.1932323690693405,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,JeffDavis,irrigated,2021,+b,6.72727304647481,7.1932323690693405,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,JeffDavis,irrigated,2021,+b,7.758972488939972,7.1932323690693405,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,JeffDavis,irrigated,2021,+b,7.726219083725135,7.1932323690693405,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,JeffDavis,irrigated,2021,+b,7.208227013772329,7.1932323690693405,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Pulaski,irrigated,2021,+b,6.747096194581585,6.9925975084179,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Pulaski,irrigated,2021,+b,6.9582788554771104,6.9925975084179,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Pulaski,irrigated,2021,+b,6.462920834055685,6.9925975084179,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Pulaski,irrigated,2021,+b,6.781651520134711,6.9925975084179,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Pulaski,irrigated,2021,+b,7.11235097398006,6.9925975084179,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Pulaski,irrigated,2021,+b,7.501515292466893,6.9925975084179,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Pulaski,irrigated,2021,+b,6.774856476608106,6.9925975084179,0.9708106202419917,    d  , ab,d/ab
NG 4936 B3XF,Pulaski,irrigated,2021,+b,6.516024513906219,6.9925975084179,1.0557708551795932,     e , ab,e/ab
DG 3615 B3XF,Pulaski,irrigated,2021,+b,7.569720933407744,6.9925975084179,0.9458350985867923, a     , ab,a/ab
DG 3799 B3XF,Pulaski,irrigated,2021,+b,7.5138837994824215,6.9925975084179,1.0612021863723082, a     , ab,a/ab
AR 9831 B3XF,Pulaski,irrigated,2021,+b,6.980273198496363,6.9925975084179,1.1392599587275936,  b    , a ,b/a
DP 1646 B2XF,Turner,dryland,2021,+b,6.837651908692544,7.079953396980788,1.039455824117576,    d  , ab,d/ab
DP 2055 B3XF,Turner,dryland,2021,+b,7.043454008651818,7.079953396980788,0.9776943388583108,   c   , ab,c/ab
ST 4990 B3XF,Turner,dryland,2021,+b,6.547550341632761,7.079953396980788,0.9714310731999255,      f, ab,f/ab
ST 5091 B3XF,Turner,dryland,2021,+b,6.868945420736255,7.079953396980788,1.0020146633599822,    d  , ab,d/ab
PHY 400 W3FE,Turner,dryland,2021,+b,7.1908294281488825,7.079953396980788,0.9008253874909814,  bc   ,  b,bc/b
PHY 545 W3FE,Turner,dryland,2021,+b,7.585644490074712,7.079953396980788,0.9656881985893724, a     , ab,a/ab
NG 3195 B3XF,Turner,dryland,2021,+b,6.859431931324662,7.079953396980788,0.9708106202419917,    d  , ab,d/ab
