variety,Location,Irrigation,Year,fittedValue,envMean,sens,intercept_sig,sens_sig,both_sig
ST 5091 B3XF,Toombs,irrigated,2022,1255.562613403955,1230.9936577966794,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Toombs,irrigated,2022,1158.8782929940248,1230.9936577966794,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Toombs,irrigated,2022,1166.057844592305,1230.9936577966794,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Toombs,irrigated,2022,1239.2532480402344,1230.9936577966794,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Toombs,irrigated,2022,1317.5293228536543,1230.9936577966794,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Toombs,irrigated,2022,1236.666596555893,1230.9936577966794,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Worth,irrigated,2022,1447.9233530180936,1431.8466584201808,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Worth,irrigated,2022,1482.7441745028189,1431.8466584201808,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Worth,irrigated,2022,1342.7998059249048,1431.8466584201808,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Worth,irrigated,2022,1333.0159253846853,1431.8466584201808,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Worth,irrigated,2022,1424.9857276736436,1431.8466584201808,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Worth,irrigated,2022,1544.7552540314757,1431.8466584201808,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Worth,irrigated,2022,1446.7023684056435,1431.8466584201808,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Cook,irrigated,2022,1325.9620947526473,1312.3034089691273,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Cook,irrigated,2022,1347.5307500341007,1312.3034089691273,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Cook,irrigated,2022,1233.3338022731837,1312.3034089691273,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Cook,irrigated,2022,1233.6461801577009,1312.3034089691273,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Cook,irrigated,2022,1314.4418768222492,1312.3034089691273,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Cook,irrigated,2022,1409.5154214762438,1312.3034089691273,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Cook,irrigated,2022,1321.6937372677653,1312.3034089691273,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,JeffDavis,irrigated,2022,1430.0821302599975,1414.3591564624617,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,JeffDavis,irrigated,2022,1462.9643455625423,1414.3591564624617,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,JeffDavis,irrigated,2022,1326.7864637917971,1414.3591564624617,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,JeffDavis,irrigated,2022,1318.4795243568174,1414.3591564624617,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,JeffDavis,irrigated,2022,1408.8147116015978,1414.3591564624617,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,JeffDavis,irrigated,2022,1524.9715619582603,1414.3591564624617,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,JeffDavis,irrigated,2022,1428.4153577062186,1414.3591564624617,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Lowndes,dryland,2022,1289.1043754531472,1276.1764322957047,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Lowndes,dryland,2022,1306.6681145097496,1276.1764322957047,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Lowndes,dryland,2022,1200.2522541421222,1276.1764322957047,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Lowndes,dryland,2022,1203.6158063445052,1276.1764322957047,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Lowndes,dryland,2022,1281.0345941907544,1276.1764322957047,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Lowndes,dryland,2022,1368.6448052057624,1276.1764322957047,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Lowndes,dryland,2022,1283.9150762238914,1276.1764322957047,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Tift,dryland,2022,1110.1206551799748,1100.7412504634149,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Tift,dryland,2022,1108.2362346941627,1100.7412504634149,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Tift,dryland,2022,1039.605891061981,1100.7412504634149,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Tift,dryland,2022,1057.786163913193,1100.7412504634149,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Tift,dryland,2022,1118.8064410862467,1100.7412504634149,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Tift,dryland,2022,1170.174170316337,1100.7412504634149,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Tift,dryland,2022,1100.4591969920089,1100.7412504634149,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Burke,irrigated,2022,1664.250062284934,1643.884465643576,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Burke,irrigated,2022,1722.5766883684564,1643.884465643576,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Burke,irrigated,2022,1536.9632696621256,1643.884465643576,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Burke,irrigated,2022,1509.271322314516,1643.884465643576,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Burke,irrigated,2022,1621.0610045645979,1643.884465643576,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Burke,irrigated,2022,1784.6346087917943,1643.884465643576,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Burke,irrigated,2022,1668.4343035186082,1643.884465643576,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Burke,dryland,2022,1585.1070077547195,1566.3105044973893,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Burke,dryland,2022,1634.8340430551893,1566.3105044973893,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Burke,dryland,2022,1465.92863112669,1566.3105044973893,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Burke,dryland,2022,1444.7883440556661,1566.3105044973893,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Burke,dryland,2022,1549.3269298236642,1566.3105044973893,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Burke,dryland,2022,1696.8748267528101,1566.3105044973893,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Burke,dryland,2022,1587.3137489129854,1566.3105044973893,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Jenkins,irrigated,2022,1970.9767596567258,1944.5299871698353,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Jenkins,irrigated,2022,2062.6319462221736,1944.5299871698353,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Jenkins,irrigated,2022,1812.265002787108,1944.5299871698353,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Jenkins,irrigated,2022,1759.181451199966,1944.5299871698353,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Jenkins,irrigated,2022,1899.073471544979,1944.5299871698353,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Jenkins,irrigated,2022,2124.7562817126854,1944.5299871698353,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Jenkins,irrigated,2022,1982.82499706521,1944.5299871698353,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Colquitt,irrigated,2022,1676.3229925028027,1655.7180374611007,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Colquitt,irrigated,2022,1735.9614489173919,1655.7180374611007,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Colquitt,irrigated,2022,1547.799296135711,1655.7180374611007,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Colquitt,irrigated,2022,1519.1079213866713,1655.7180374611007,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Colquitt,irrigated,2022,1632.0037270022317,1655.7180374611007,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Colquitt,irrigated,2022,1798.0219834740226,1655.7180374611007,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Colquitt,irrigated,2022,1680.8088928088735,1655.7180374611007,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Bulloch,irrigated,2022,1597.9692076501233,1578.9176979000601,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Bulloch,irrigated,2022,1649.0938343921525,1578.9176979000601,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Bulloch,irrigated,2022,1477.4730645045013,1578.9176979000601,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Bulloch,irrigated,2022,1455.2680123113269,1578.9176979000601,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Bulloch,irrigated,2022,1560.9850344306515,1578.9176979000601,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Bulloch,irrigated,2022,1711.1374031224339,1578.9176979000601,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Bulloch,irrigated,2022,1600.4973288892322,1578.9176979000601,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Mitchell,irrigated,2022,1403.0540459354895,1387.866932025448,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Mitchell,irrigated,2022,1432.999421534029,1387.866932025448,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Mitchell,irrigated,2022,1302.527478443137,1387.866932025448,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Mitchell,irrigated,2022,1296.4579915233805,1387.866932025448,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Mitchell,irrigated,2022,1384.316862326671,1387.866932025448,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Mitchell,irrigated,2022,1495.0007855795882,1387.866932025448,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Mitchell,irrigated,2022,1400.7119388358415,1387.866932025448,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Oconee,dryland,2022,1104.8463611226628,1095.5715247723335,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Oconee,dryland,2022,1102.38884207714,1095.5715247723335,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Oconee,dryland,2022,1034.8719624296496,1095.5715247723335,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Oconee,dryland,2022,1053.4888545529811,1095.5715247723335,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Oconee,dryland,2022,1114.0259002496728,1095.5715247723335,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Oconee,dryland,2022,1164.325635664411,1095.5715247723335,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Oconee,dryland,2022,1095.0531173098182,1095.5715247723335,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Pulaski,irrigated,2022,1637.7623987327038,1617.9219475748614,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Pulaski,irrigated,2022,1693.2109065947293,1617.9219475748614,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Pulaski,irrigated,2022,1513.1893375432612,1617.9219475748614,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Pulaski,irrigated,2022,1487.690105325802,1617.9219475748614,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Pulaski,irrigated,2022,1597.0529845526462,1617.9219475748614,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Pulaski,irrigated,2022,1755.2630916843998,1617.9219475748614,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Pulaski,irrigated,2022,1641.2848085904873,1617.9219475748614,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Seminole,irrigated,2022,1581.5688348332092,1562.8424795346057,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Seminole,irrigated,2022,1630.9114164450355,1562.8424795346057,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Seminole,irrigated,2022,1462.752953411858,1562.8424795346057,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Seminole,irrigated,2022,1441.9055651570238,1562.8424795346057,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Seminole,irrigated,2022,1546.1199830826704,1562.8424795346057,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Seminole,irrigated,2022,1692.951434027433,1562.8424795346057,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Seminole,irrigated,2022,1583.68716978501,1562.8424795346057,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Wilcox,dryland,2022,863.1806659208507,858.6971033688169,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Wilcox,dryland,2022,834.4640380075493,858.6971033688169,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Wilcox,dryland,2022,817.9655591201636,858.6971033688169,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Wilcox,dryland,2022,856.5881427708875,858.6971033688169,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Wilcox,dryland,2022,894.9837474691258,858.6971033688169,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Wilcox,dryland,2022,896.3485040878967,858.6971033688169,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Wilcox,dryland,2022,847.3490662052448,858.6971033688169,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Miller,irrigated,2022,1389.2756635518635,1374.361720405436,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Miller,irrigated,2022,1417.723896402313,1374.361720405436,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Miller,irrigated,2022,1290.160727904715,1374.361720405436,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Miller,irrigated,2022,1285.2318499881649,1374.361720405436,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Miller,irrigated,2022,1371.8283436868091,1374.361720405436,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Miller,irrigated,2022,1479.7222770356052,1374.361720405436,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Miller,irrigated,2022,1386.5892842685812,1374.361720405436,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Macon,dryland,2022,1006.7399441306566,999.4101695516554,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Macon,dryland,2022,993.6222977457137,999.4101695516554,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Macon,dryland,2022,946.8168082483905,999.4101695516554,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Macon,dryland,2022,973.5551952887429,999.4101695516554,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Macon,dryland,2022,1025.1037188802006,999.4101695516554,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Macon,dryland,2022,1055.5378484991184,999.4101695516554,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Macon,dryland,2022,994.4953740687647,999.4101695516554,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Sumter,irrigated,2022,1296.8401693356811,1283.758856017416,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Sumter,irrigated,2022,1315.2444706142842,1283.758856017416,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Sumter,irrigated,2022,1207.1954954093726,1283.758856017416,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Sumter,irrigated,2022,1209.9186592190042,1283.758856017416,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Sumter,irrigated,2022,1288.0462014612106,1283.758856017416,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Sumter,irrigated,2022,1377.2228363300287,1283.758856017416,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Sumter,irrigated,2022,1291.8441597523313,1283.758856017416,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Dooly,irrigated,2022,1600.1761975208665,1581.0809319008113,1.0155872075955217,  b  , abcd ,b/abcd
ST 5091 B3XF,Dooly,irrigated,2022,1651.5406331742827,1581.0809319008113,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Dooly,irrigated,2022,1479.4539424052873,1581.0809319008113,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Dooly,irrigated,2022,1457.0661900629614,1581.0809319008113,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Dooly,irrigated,2022,1562.9854168682527,1581.0809319008113,0.920512976003221,  bc ,    de,bc/de
DG 3799 B3XF,Dooly,irrigated,2022,1713.5846797807378,1581.0809319008113,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Dooly,irrigated,2022,1602.7594634932905,1581.0809319008113,1.0409630765397355,  bc , abcd ,bc/abcd
